Freq.	V(out)
1.41298013110046e+02	(-1.65411333261968e+01dB,1.41231753069290e+02°)
1.44589266638704e+02	(-1.71172181204538e+01dB,1.39230061845256e+02°)
1.47957183310399e+02	(-1.76936512372911e+01dB,1.37266860372371e+02°)
1.51403548839131e+02	(-1.82701397330863e+01dB,1.35339660122604e+02°)
1.54930190533519e+02	(-1.88464049330205e+01dB,1.33446031827670e+02°)
1.58538978265672e+02	(-1.94221789660280e+01dB,1.31583607680780e+02°)
1.62231825462613e+02	(-1.99972015057389e+01dB,1.29750082333810e+02°)
1.66010690120806e+02	(-2.05712167015274e+01dB,1.27943213050361e+02°)
1.69877575844313e+02	(-2.11439702821875e+01dB,1.26160819326460e+02°)
1.73834532907128e+02	(-2.17152068145735e+01dB,1.24400782249198e+02°)
1.77883659340262e+02	(-2.22846671004724e+01dB,1.22661043828927e+02°)
1.82027102044147e+02	(-2.28520856968067e+01dB,1.20939606511993e+02°)
1.86267057926950e+02	(-2.34171885468419e+01dB,1.19234533057454e+02°)
1.90605775069401e+02	(-2.39796907132824e+01dB,1.17543946941821e+02°)
1.95045553916759e+02	(-2.45392942079148e+01dB,1.15866033439575e+02°)
1.99588748498538e+02	(-2.50956859167496e+01dB,1.14199041512836e+02°)
2.04237767676640e+02	(-2.56485356243894e+01dB,1.12541286629980e+02°)
2.08995076422570e+02	(-2.61974941465833e+01dB,1.10891154618969e+02°)
2.13863197124397e+02	(-2.67421915855684e+01dB,1.09247106645313e+02°)
2.18844710924153e+02	(-2.72822357287981e+01dB,1.07607685385667e+02°)
2.23942259086393e+02	(-2.78172106179076e+01dB,1.05971522444547e+02°)
2.29158544398627e+02	(-2.83466753211317e+01dB,1.04337347032278e+02°)
2.34496332604373e+02	(-2.88701629486703e+01dB,1.02703995885574e+02°)
2.39958453869592e+02	(-2.93871799564102e+01dB,1.01070424367133e+02°)
2.45547804283278e+02	(-2.98972057886141e+01dB,9.94357186262564e+01°)
2.51267347393004e+02	(-3.03996929142418e+01dB,9.77991086385050e+01°)
2.57120115776235e+02	(-3.08940673139539e+01dB,9.61599818690579e+01°)
2.63109212648237e+02	(-3.13797294749953e+01dB,9.45178972228497e+01°)
2.69237813507448e+02	(-3.18560559484428e+01dB,9.28725988571174e+01°)
2.75509167819164e+02	(-3.23224015171201e+01dB,9.12240293422704e+01°)
2.81926600738453e+02	(-3.27781020123041e+01dB,8.95723415701201e+01°)
2.88493514873193e+02	(-3.32224778027638e+01dB,8.79179087310305e+01°)
2.95213392088182e+02	(-3.36548379605416e+01dB,8.62613316213875e+01°)
3.02089795351267e+02	(-3.40744850843763e+01dB,8.46034425087463e+01°)
3.09126370622479e+02	(-3.44807207343596e+01dB,8.29453047832547e+01°)
3.16326848787166e+02	(-3.48728514013778e+01dB,8.12882076689981e+01°)
3.23695047634161e+02	(-3.52501949036723e+01dB,7.96336553645720e+01°)
3.31234873880021e+02	(-3.56120870724417e+01dB,7.79833501323375e+01°)
3.38950325240425e+02	(-3.59578885611572e+01dB,7.63391690601187e+01°)
3.46845492549810e+02	(-3.62869915916220e+01dB,7.47031344721381e+01°)
3.54924561930387e+02	(-3.65988264361572e+01dB,7.30773782566810e+01°)
3.63191817011681e+02	(-3.68928674315874e+01dB,7.14641006898143e+01°)
3.71651641201767e+02	(-3.71686383281959e+01dB,6.98655246464155e+01°)
3.80308520011410e+02	(-3.74257167958516e+01dB,6.82838463779727e+01°)
3.89167043432340e+02	(-3.76637379393377e+01dB,6.67211842768907e+01°)
3.98231908370934e+02	(-3.78823967136974e+01dB,6.51795272174618e+01°)
4.07507921138568e+02	(-3.80814491754106e+01dB,6.36606841473325e+01°)
4.16999999999995e+02	(-3.82607125530069e+01dB,6.21662365904833e+01°)
4.26713177781069e+02	(-3.84200641676467e+01dB,6.06974956121905e+01°)
4.36652604537220e+02	(-3.85594392767514e+01dB,5.92554645956798e+01°)
4.46823550284076e+02	(-3.86788279490101e+01dB,5.78408089045530e+01°)
4.57231407791702e+02	(-3.87782711049639e+01dB,5.64538331758868e+01°)
4.67881695443913e+02	(-3.88578558728478e+01dB,5.50944666309522e+01°)
4.78780060164194e+02	(-3.89177104144994e+01dB,5.37622564292266e+01°)
4.89932280409778e+02	(-3.89579983718878e+01dB,5.24563687503396e+01°)
5.01344269235455e+02	(-3.89789130728639e+01dB,5.11755969874204e+01°)
5.13022077428757e+02	(-3.89806716171587e+01dB,4.99183761882534e+01°)
5.24971896718161e+02	(-3.89635089426745e+01dB,4.86828026961339e+01°)
5.37200063056030e+02	(-3.89276719497783e+01dB,4.74666578229516e+01°)
5.49713059978015e+02	(-3.88734137393328e+01dB,4.62674343304245e+01°)
5.62517522040712e+02	(-3.88009879998608e+01dB,4.50823644951017e+01°)
5.75620238339396e+02	(-3.87106435612982e+01dB,4.39084485794910e+01°)
5.89028156107681e+02	(-3.86026191175808e+01dB,4.27424826145063e+01°)
6.00000000000000e+02	(-3.85034221483598e+01dB,4.18114028881041e+01°)
